Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
"Upper Hutt, Trentham Ews",18/06/2022,0,-,2.1,0,24,D
Wellington Aero,18/06/2022,0,-,3.8,0,24,D
"Wellington, Greta Point Cws",18/06/2022,0,-,3.8,0,24,D
"Wellington, Kelburn 2",18/06/2022,0,-,3.8,0,24,D
"Wellington, Kelburn Aws",18/06/2022,0,-,3.8,0,24,D
Baring Head,19/06/2022,9.2,-,34.9,0,24,D
Blenheim Aero Aws,19/06/2022,3.8,-,0,0.5,24,D
Blenheim Research Ews,19/06/2022,2.2,-,40.5,0,24,D
Brothers Island Aws,19/06/2022,8.6,-,-,-,24,D
Cape Campbell Aws,19/06/2022,4.2,-,72.5,0,24,D
Levin Aws,19/06/2022,3.4,-,0,0.9,24,D
Levin Ews,19/06/2022,3.8,-,0,1.2,24,D
Mana Island Aws,19/06/2022,6,-,0,2.6,24,D
Martinborough Ews,19/06/2022,8.6,-,30.5,0,24,D
Masterton Aero Aws,19/06/2022,9.6,-,0,8.5,24,D
Masterton Ews,19/06/2022,8.8,-,0,7.2,24,D
"Masterton, Te Ore Ore Cws",19/06/2022,7.4,-,0,4.6,24,D
Maungaraki 3,19/06/2022,9.8,-,0,6.4,24,D
Ngawi Aws,19/06/2022,11.4,-,45.7,0,24,D
Paraparaumu Aero,19/06/2022,28.3,0,0,24.5,24,D
Paraparaumu Aero Aws,19/06/2022,29,-,0,24.8,24,D
Paraparaumu Ews,19/06/2022,26.2,-,0,22,24,D
"Porirua, Elsdon Park Aws",19/06/2022,8.2,-,0,4.8,24,D
Stephens Island Aws,19/06/2022,5.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",19/06/2022,10,-,0,7.4,24,D
Wellington Aero,19/06/2022,6.5,-,0,1.8,24,D
"Wellington, Greta Point Cws",19/06/2022,7.2,-,0,2.5,24,D
"Wellington, Kelburn 2",19/06/2022,8.4,-,0,3.7,24,D
"Wellington, Kelburn Aws",19/06/2022,9.8,-,0,5.1,24,D
Baring Head,20/06/2022,0.4,-,35.4,0,24,D
Blenheim Aero Aws,20/06/2022,0.6,-,0.1,0,24,D
Blenheim Research Ews,20/06/2022,0,-,41.2,0,24,D
Brothers Island Aws,20/06/2022,2.6,-,-,-,24,D
Cape Campbell Aws,20/06/2022,3.8,-,69.3,0,24,D
Levin Aws,20/06/2022,0,-,0.7,0,24,D
Levin Ews,20/06/2022,0,-,0.7,0,24,D
Mana Island Aws,20/06/2022,8,-,0,7.3,24,D
Martinborough Ews,20/06/2022,4,-,27.2,0,24,D
Masterton Aero Aws,20/06/2022,1.8,-,0,1.1,24,D
Masterton Ews,20/06/2022,1.6,-,0,0.9,24,D
"Masterton, Te Ore Ore Cws",20/06/2022,1.8,-,0,1.1,24,D
Maungaraki 3,20/06/2022,1.2,-,0,0.5,24,D
Ngawi Aws,20/06/2022,3.2,-,43.2,0,24,D
Paraparaumu Aero,20/06/2022,1.5,1,0,0.7,24,D
Paraparaumu Aero Aws,20/06/2022,1.6,-,0,0.8,24,D
Paraparaumu Ews,20/06/2022,1.2,-,0,0.4,24,D
"Porirua, Elsdon Park Aws",20/06/2022,4.4,-,0,3.7,24,D
Stephens Island Aws,20/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",20/06/2022,7,-,0,6.5,24,D
Wellington Aero,20/06/2022,6.2,-,0,5.3,24,D
"Wellington, Greta Point Cws",20/06/2022,7.6,-,0,6.7,24,D
"Wellington, Kelburn 2",20/06/2022,6,-,0,5.1,24,D
"Wellington, Kelburn Aws",20/06/2022,6.6,-,0,5.7,24,D
Baring Head,21/06/2022,0.6,-,35.8,0,24,D
Blenheim Aero Aws,21/06/2022,0,-,0.7,0,24,D
Blenheim Research Ews,21/06/2022,0.2,-,41.7,0,24,D
Brothers Island Aws,21/06/2022,3.2,-,-,-,24,D
Cape Campbell Aws,21/06/2022,2.2,-,67.8,0,24,D
Levin Aws,21/06/2022,0,-,1.4,0,24,D
Levin Ews,21/06/2022,0,-,1.3,0,24,D
Mana Island Aws,21/06/2022,0.8,-,0,0.1,24,D
Martinborough Ews,21/06/2022,4,-,23.9,0,24,D
Masterton Aero Aws,21/06/2022,2.6,-,0,1.9,24,D
Masterton Ews,21/06/2022,3,-,0,2.3,24,D
"Masterton, Te Ore Ore Cws",21/06/2022,2.8,-,0,2.1,24,D
Maungaraki 3,21/06/2022,0.4,-,0.3,0,24,D
Ngawi Aws,21/06/2022,3,-,40.9,0,24,D
Paraparaumu Aero,21/06/2022,0,0,0.8,0,24,D
Paraparaumu Aero Aws,21/06/2022,0,-,0.8,0,24,D
Paraparaumu Ews,21/06/2022,0,-,0.8,0,24,D
"Porirua, Elsdon Park Aws",21/06/2022,0.2,-,0.5,0,24,D
Stephens Island Aws,21/06/2022,0.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",21/06/2022,0.8,-,0,0.3,24,D
Wellington Aero,21/06/2022,2.9,-,0,2,24,D
"Wellington, Greta Point Cws",21/06/2022,3,-,0,2.1,24,D
"Wellington, Kelburn 2",21/06/2022,2.2,-,0,1.3,24,D
"Wellington, Kelburn Aws",21/06/2022,2.4,-,0,1.5,24,D
Baring Head,22/06/2022,0.8,-,35.9,0,24,D
Blenheim Aero Aws,22/06/2022,0.2,-,1.2,0,24,D
Blenheim Research Ews,22/06/2022,0,-,42.3,0,24,D
Brothers Island Aws,22/06/2022,0,-,-,-,24,D
Cape Campbell Aws,22/06/2022,0,-,68.5,0,24,D
Levin Aws,22/06/2022,0.2,-,1.8,0,24,D
Levin Ews,22/06/2022,0,-,2,0,24,D
Mana Island Aws,22/06/2022,0.2,-,0.5,0,24,D
Martinborough Ews,22/06/2022,0,-,24.6,0,24,D
Masterton Aero Aws,22/06/2022,1.8,-,0,1.1,24,D
Masterton Ews,22/06/2022,0.6,-,0.1,0,24,D
"Masterton, Te Ore Ore Cws",22/06/2022,0.6,-,0.1,0,24,D
Maungaraki 3,22/06/2022,0.2,-,0.8,0,24,D
Ngawi Aws,22/06/2022,2.4,-,39.2,0,24,D
Paraparaumu Aero,22/06/2022,0,0,1.7,0,24,D
Paraparaumu Aero Aws,22/06/2022,0,-,1.7,0,24,D
Paraparaumu Ews,22/06/2022,0,-,1.7,0,24,D
"Porirua, Elsdon Park Aws",22/06/2022,0.2,-,1,0,24,D
Stephens Island Aws,22/06/2022,0.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",22/06/2022,0,-,0.5,0,24,D
Wellington Aero,22/06/2022,1.6,-,0,0.7,24,D
"Wellington, Greta Point Cws",22/06/2022,1.2,-,0,0.3,24,D
"Wellington, Kelburn 2",22/06/2022,1.8,-,0,0.9,24,D
"Wellington, Kelburn Aws",22/06/2022,2.2,-,0,1.3,24,D
Baring Head,23/06/2022,0,-,36.9,0,24,D
Blenheim Aero Aws,23/06/2022,0,-,1.9,0,24,D
Blenheim Research Ews,23/06/2022,0,-,43,0,24,D
Brothers Island Aws,23/06/2022,0.2,-,-,-,24,D
Cape Campbell Aws,23/06/2022,0,-,69.1,0,24,D
Levin Aws,23/06/2022,0,-,2.5,0,24,D
Levin Ews,23/06/2022,0,-,2.6,0,24,D
Mana Island Aws,23/06/2022,0.4,-,0.8,0,24,D
Martinborough Ews,23/06/2022,0,-,25.3,0,24,D
Masterton Aero Aws,23/06/2022,0,-,0.7,0,24,D
Masterton Ews,23/06/2022,0,-,0.8,0,24,D
"Masterton, Te Ore Ore Cws",23/06/2022,0,-,0.8,0,24,D
Maungaraki 3,23/06/2022,0,-,1.4,0,24,D
Ngawi Aws,23/06/2022,0,-,40,0,24,D
Paraparaumu Aero,23/06/2022,0,0,2.5,0,24,D
Paraparaumu Aero Aws,23/06/2022,0.2,-,2.3,0,24,D
Paraparaumu Ews,23/06/2022,0,-,2.5,0,24,D
"Porirua, Elsdon Park Aws",23/06/2022,0,-,1.6,0,24,D
Stephens Island Aws,23/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",23/06/2022,0,-,1,0,24,D
Wellington Aero,23/06/2022,0,-,1,0,24,D
"Wellington, Greta Point Cws",23/06/2022,0,-,1,0,24,D
"Wellington, Kelburn 2",23/06/2022,0.2,-,0.8,0,24,D
"Wellington, Kelburn Aws",23/06/2022,0.4,-,0.6,0,24,D
Baring Head,24/06/2022,0,-,37.8,0,24,D
Blenheim Aero Aws,24/06/2022,0.4,-,2.1,0,24,D
Blenheim Research Ews,24/06/2022,0,-,43.7,0,24,D
Brothers Island Aws,24/06/2022,0,-,-,-,24,D
Cape Campbell Aws,24/06/2022,0,-,69.8,0,24,D
Levin Aws,24/06/2022,0,-,3.2,0,24,D
Levin Ews,24/06/2022,0,-,3.3,0,24,D
Mana Island Aws,24/06/2022,0,-,1.4,0,24,D
Martinborough Ews,24/06/2022,0,-,26,0,24,D
Masterton Aero Aws,24/06/2022,0.2,-,1.3,0,24,D
Masterton Ews,24/06/2022,0,-,1.5,0,24,D
"Masterton, Te Ore Ore Cws",24/06/2022,0,-,1.5,0,24,D
Maungaraki 3,24/06/2022,0,-,2.1,0,24,D
Ngawi Aws,24/06/2022,0,-,40.7,0,24,D
Paraparaumu Aero,24/06/2022,0,0,3.4,0,24,D
Paraparaumu Aero Aws,24/06/2022,0,-,3.2,0,24,D
Paraparaumu Ews,24/06/2022,0,-,3.4,0,24,D
"Porirua, Elsdon Park Aws",24/06/2022,0.2,-,2.1,0,24,D
Stephens Island Aws,24/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",24/06/2022,0,-,1.6,0,24,D
Wellington Aero,24/06/2022,0,-,1.9,0,24,D
"Wellington, Greta Point Cws",24/06/2022,0,-,1.9,0,24,D
"Wellington, Kelburn 2",24/06/2022,0,-,1.7,0,24,D
"Wellington, Kelburn Aws",24/06/2022,0,-,1.5,0,24,D
Baring Head,25/06/2022,0,-,38.8,0,24,D
Blenheim Aero Aws,25/06/2022,0.4,-,2.4,0,24,D
Blenheim Research Ews,25/06/2022,0,-,44.3,0,24,D
Brothers Island Aws,25/06/2022,0,-,-,-,24,D
Cape Campbell Aws,25/06/2022,0,-,70.5,0,24,D
Levin Aws,25/06/2022,0.2,-,3.7,0,24,D
Levin Ews,25/06/2022,0,-,4,0,24,D
Mana Island Aws,25/06/2022,0,-,2.1,0,24,D
Martinborough Ews,25/06/2022,0,-,26.7,0,24,D
Masterton Aero Aws,25/06/2022,0,-,2,0,24,D
Masterton Ews,25/06/2022,0,-,2.2,0,24,D
"Masterton, Te Ore Ore Cws",25/06/2022,0,-,2.2,0,24,D
Maungaraki 3,25/06/2022,0,-,2.8,0,24,D
Ngawi Aws,25/06/2022,0,-,41.4,0,24,D
Paraparaumu Aero,25/06/2022,0,0,4.2,0,24,D
Paraparaumu Aero Aws,25/06/2022,0,-,4,0,24,D
Paraparaumu Ews,25/06/2022,0,-,4.2,0,24,D
"Porirua, Elsdon Park Aws",25/06/2022,0,-,2.8,0,24,D
Stephens Island Aws,25/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",25/06/2022,0,-,2.1,0,24,D
Wellington Aero,25/06/2022,0,-,2.9,0,24,D
"Wellington, Greta Point Cws",25/06/2022,0,-,2.9,0,24,D
"Wellington, Kelburn 2",25/06/2022,0,-,2.7,0,24,D
"Wellington, Kelburn Aws",25/06/2022,0,-,2.5,0,24,D
Baring Head,26/06/2022,0,-,39.7,0,24,D
Blenheim Aero Aws,26/06/2022,0.4,-,2.7,0,24,D
Blenheim Research Ews,26/06/2022,0,-,45,0,24,D
Brothers Island Aws,26/06/2022,0.4,-,-,-,24,D
Cape Campbell Aws,26/06/2022,0,-,71.1,0,24,D
Levin Aws,26/06/2022,3.8,-,0.5,0,24,D
Levin Ews,26/06/2022,4.2,-,0.4,0,24,D
Mana Island Aws,26/06/2022,1.2,-,1.6,0,24,D
Martinborough Ews,26/06/2022,0,-,27.4,0,24,D
Masterton Aero Aws,26/06/2022,0.2,-,2.5,0,24,D
Masterton Ews,26/06/2022,0,-,2.9,0,24,D
"Masterton, Te Ore Ore Cws",26/06/2022,0,-,2.9,0,24,D
Maungaraki 3,26/06/2022,3.6,-,0,0.1,24,D
Ngawi Aws,26/06/2022,0,-,42.1,0,24,D
Paraparaumu Aero,26/06/2022,4.5,1,0.6,0,24,D
Paraparaumu Aero Aws,26/06/2022,4.6,-,0.3,0,24,D
Paraparaumu Ews,26/06/2022,3.8,-,1.3,0,24,D
"Porirua, Elsdon Park Aws",26/06/2022,4.4,-,0,0.9,24,D
Stephens Island Aws,26/06/2022,1.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",26/06/2022,4.2,-,0,1.6,24,D
Wellington Aero,26/06/2022,0.5,-,3.3,0,24,D
"Wellington, Greta Point Cws",26/06/2022,0.4,-,3.4,0,24,D
"Wellington, Kelburn 2",26/06/2022,0.6,-,3,0,24,D
"Wellington, Kelburn Aws",26/06/2022,0.6,-,2.8,0,24,D
Baring Head,27/06/2022,0,-,40.7,0,24,D
Blenheim Aero Aws,27/06/2022,0,-,3.3,0,24,D
Blenheim Research Ews,27/06/2022,0,-,45.7,0,24,D
Brothers Island Aws,27/06/2022,0.2,-,-,-,24,D
Cape Campbell Aws,27/06/2022,0,-,71.8,0,24,D
Levin Aws,27/06/2022,3.4,-,0,2.2,24,D
Levin Ews,27/06/2022,3.6,-,0,2.5,24,D
Mana Island Aws,27/06/2022,0,-,2.3,0,24,D
Martinborough Ews,27/06/2022,0,-,28.1,0,24,D
Masterton Aero Aws,27/06/2022,0.2,-,3.1,0,24,D
Masterton Ews,27/06/2022,0,-,3.5,0,24,D
"Masterton, Te Ore Ore Cws",27/06/2022,0,-,3.5,0,24,D
Maungaraki 3,27/06/2022,0,-,0.7,0,24,D
Ngawi Aws,27/06/2022,0,-,42.8,0,24,D
Paraparaumu Aero,27/06/2022,0,0,1.4,0,24,D
Paraparaumu Aero Aws,27/06/2022,0.4,-,0.7,0,24,D
Paraparaumu Ews,27/06/2022,0,-,2.1,0,24,D
"Porirua, Elsdon Park Aws",27/06/2022,0.2,-,0.5,0,24,D
Stephens Island Aws,27/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",27/06/2022,0,-,0.5,0,24,D
Wellington Aero,27/06/2022,0,-,4.3,0,24,D
"Wellington, Greta Point Cws",27/06/2022,0,-,4.4,0,24,D
"Wellington, Kelburn 2",27/06/2022,0,-,4,0,24,D
"Wellington, Kelburn Aws",27/06/2022,0.2,-,3.6,0,24,D
Baring Head,28/06/2022,0,-,41.6,0,24,D
Blenheim Aero Aws,28/06/2022,4,-,0,0,24,D
Blenheim Research Ews,28/06/2022,1.6,-,44.7,0,24,D
Brothers Island Aws,28/06/2022,1.2,-,-,-,24,D
Cape Campbell Aws,28/06/2022,0,-,72.5,0,24,D
Levin Aws,28/06/2022,0.8,-,0,0.1,24,D
Levin Ews,28/06/2022,0,-,0.7,0,24,D
Mana Island Aws,28/06/2022,4,-,0,1.1,24,D
Martinborough Ews,28/06/2022,0,-,28.8,0,24,D
Masterton Aero Aws,28/06/2022,0,-,3.8,0,24,D
Masterton Ews,28/06/2022,0,-,4.2,0,24,D
"Masterton, Te Ore Ore Cws",28/06/2022,0,-,4.2,0,24,D
Maungaraki 3,28/06/2022,2.8,-,0,1.4,24,D
Ngawi Aws,28/06/2022,0,-,43.5,0,24,D
Paraparaumu Aero,28/06/2022,4.2,1,0,1.9,24,D
Paraparaumu Aero Aws,28/06/2022,4,-,0,2.4,24,D
Paraparaumu Ews,28/06/2022,3.6,-,0,0.6,24,D
"Porirua, Elsdon Park Aws",28/06/2022,14.2,-,0,13,24,D
Stephens Island Aws,28/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",28/06/2022,7.8,-,0,6.8,24,D
Wellington Aero,28/06/2022,0.5,-,4.7,0,24,D
"Wellington, Greta Point Cws",28/06/2022,0.2,-,5.1,0,24,D
"Wellington, Kelburn 2",28/06/2022,0.6,-,4.3,0,24,D
"Wellington, Kelburn Aws",28/06/2022,0.6,-,3.9,0,24,D
Baring Head,29/06/2022,10.2,-,32.4,0,24,D
Blenheim Aero Aws,29/06/2022,20.8,-,0,20.1,24,D
Blenheim Research Ews,29/06/2022,15.8,-,29.6,0,24,D
Brothers Island Aws,29/06/2022,27,-,0,0,24,D
Cape Campbell Aws,29/06/2022,6,-,67.1,0,24,D
Levin Aws,29/06/2022,0.6,-,0.1,0,24,D
Levin Ews,29/06/2022,0.4,-,0.9,0,24,D
Mana Island Aws,29/06/2022,18.4,-,0,17.7,24,D
Martinborough Ews,29/06/2022,0.8,-,28.8,0,24,D
Masterton Aero Aws,29/06/2022,0,-,4.5,0,24,D
Masterton Ews,29/06/2022,0,-,4.9,0,24,D
"Masterton, Te Ore Ore Cws",29/06/2022,0,-,4.9,0,24,D
Maungaraki 3,29/06/2022,18.8,-,0,18.1,24,D
Ngawi Aws,29/06/2022,5.2,-,39,0,24,D
Paraparaumu Aero,29/06/2022,1.7,1,0,0.9,24,D
Paraparaumu Aero Aws,29/06/2022,1.8,-,0,1,24,D
Paraparaumu Ews,29/06/2022,1.2,-,0,0.4,24,D
"Porirua, Elsdon Park Aws",29/06/2022,16,-,0,15.3,24,D
Stephens Island Aws,29/06/2022,32.4,-,-,-,24,D
"Upper Hutt, Trentham Ews",29/06/2022,8.8,-,0,8.3,24,D
Wellington Aero,29/06/2022,16.4,-,0,10.8,24,D
"Wellington, Greta Point Cws",29/06/2022,13.8,-,0,7.8,24,D
"Wellington, Kelburn 2",29/06/2022,18.6,-,0,13.4,24,D
"Wellington, Kelburn Aws",29/06/2022,22.6,-,0,17.8,24,D
Baring Head,30/06/2022,0,-,33.3,0,24,D
Blenheim Aero Aws,30/06/2022,0.2,-,0.5,0,24,D
Blenheim Research Ews,30/06/2022,0,-,30.3,0,24,D
Brothers Island Aws,30/06/2022,0.2,-,0.5,0,24,D
Cape Campbell Aws,30/06/2022,0.2,-,67.6,0,24,D
Levin Aws,30/06/2022,1,-,0,0.2,24,D
Levin Ews,30/06/2022,0.8,-,0.8,0,24,D
Mana Island Aws,30/06/2022,0.4,-,0.3,0,24,D
Martinborough Ews,30/06/2022,0,-,29.5,0,24,D
Masterton Aero Aws,30/06/2022,0,-,5.2,0,24,D
Masterton Ews,30/06/2022,0,-,5.6,0,24,D
"Masterton, Te Ore Ore Cws",30/06/2022,0,-,5.6,0,24,D
Maungaraki 3,30/06/2022,0,-,0.7,0,24,D
Ngawi Aws,30/06/2022,0,-,39.7,0,24,D
Paraparaumu Aero,30/06/2022,0.3,0,0.5,0,24,D
Paraparaumu Aero Aws,30/06/2022,0.4,-,0.4,0,24,D
Paraparaumu Ews,30/06/2022,0.4,-,0.4,0,24,D
"Porirua, Elsdon Park Aws",30/06/2022,0,-,0.7,0,24,D
Stephens Island Aws,30/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",30/06/2022,0,-,0.5,0,24,D
Wellington Aero,30/06/2022,0,-,1,0,24,D
"Wellington, Greta Point Cws",30/06/2022,0,-,1,0,24,D
"Wellington, Kelburn 2",30/06/2022,0.2,-,0.8,0,24,D
"Wellington, Kelburn Aws",30/06/2022,0.2,-,0.8,0,24,D
Baring Head,1/7/2022,0.2,-,34.1,0,24,D
Blenheim Aero Aws,1/7/2022,0,-,1.1,0,24,D
Blenheim Research Ews,1/7/2022,0,-,30.9,0,24,D
Brothers Island Aws,1/7/2022,1.6,-,0,0.4,24,D
Cape Campbell Aws,1/7/2022,0.4,-,67.9,0,24,D
Levin Aws,1/7/2022,0,-,0.7,0,24,D
Levin Ews,1/7/2022,0,-,1.4,0,24,D
Mana Island Aws,1/7/2022,0,-,1,0,24,D
Martinborough Ews,1/7/2022,1.2,-,29,0,24,D
Masterton Aero Aws,1/7/2022,3.8,-,2.2,0,24,D
Masterton Ews,1/7/2022,2.4,-,3.9,0,24,D
"Masterton, Te Ore Ore Cws",1/7/2022,1.4,-,4.9,0,24,D
Maungaraki 3,1/7/2022,0.6,-,0.8,0,24,D
Ngawi Aws,1/7/2022,0.4,-,40,0,24,D
Paraparaumu Aero,1/7/2022,0,0,1.4,0,24,D
Paraparaumu Aero Aws,1/7/2022,0,-,1.3,0,24,D
Paraparaumu Ews,1/7/2022,0,-,1.3,0,24,D
"Porirua, Elsdon Park Aws",1/7/2022,0.4,-,1,0,24,D
Stephens Island Aws,1/7/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",1/7/2022,0.2,-,0.8,0,24,D
Wellington Aero,1/7/2022,0.9,-,1,0,24,D
"Wellington, Greta Point Cws",1/7/2022,1.6,-,0.3,0,24,D
"Wellington, Kelburn 2",1/7/2022,4,-,0,2.3,24,D
"Wellington, Kelburn Aws",1/7/2022,5.2,-,0,3.5,24,D
Baring Head,2/7/2022,0,-,34.7,0,24,D
Blenheim Aero Aws,2/7/2022,0,-,1.9,0,24,D
Blenheim Research Ews,2/7/2022,0,-,31.7,0,24,D
Brothers Island Aws,2/7/2022,0,-,0.7,0,24,D
Cape Campbell Aws,2/7/2022,0,-,68.6,0,24,D
Levin Aws,2/7/2022,0,-,1.4,0,24,D
Levin Ews,2/7/2022,0,-,2.1,0,24,D
Mana Island Aws,2/7/2022,0.2,-,1.4,0,24,D
Martinborough Ews,2/7/2022,0,-,29.6,0,24,D
Masterton Aero Aws,2/7/2022,0.2,-,2.6,0,24,D
Masterton Ews,2/7/2022,0,-,4.5,0,24,D
"Masterton, Te Ore Ore Cws",2/7/2022,0,-,5.5,0,24,D
Maungaraki 3,2/7/2022,0,-,1.4,0,24,D
Ngawi Aws,2/7/2022,0,-,40.7,0,24,D
Paraparaumu Aero,2/7/2022,0,0,2.1,0,24,D
Paraparaumu Aero Aws,2/7/2022,0,-,2,0,24,D
Paraparaumu Ews,2/7/2022,0,-,2,0,24,D
"Porirua, Elsdon Park Aws",2/7/2022,0,-,1.6,0,24,D
Stephens Island Aws,2/7/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",2/7/2022,0,-,1.5,0,24,D
Wellington Aero,2/7/2022,0,-,1.7,0,24,D
"Wellington, Greta Point Cws",2/7/2022,0,-,1,0,24,D
"Wellington, Kelburn 2",2/7/2022,0,-,0.7,0,24,D
"Wellington, Kelburn Aws",2/7/2022,0,-,0.7,0,24,D
Baring Head,3/7/2022,0,-,35.3,0,24,D
Blenheim Aero Aws,3/7/2022,0,-,2.6,0,24,D
Blenheim Research Ews,3/7/2022,0,-,32.4,0,24,D
Brothers Island Aws,3/7/2022,0,-,1.4,0,24,D
Cape Campbell Aws,3/7/2022,0,-,69.4,0,24,D
Levin Aws,3/7/2022,1,-,1.1,0,24,D
Levin Ews,3/7/2022,0.6,-,2.2,0,24,D
Mana Island Aws,3/7/2022,0,-,2.1,0,24,D
Martinborough Ews,3/7/2022,0,-,30.2,0,24,D
Masterton Aero Aws,3/7/2022,0.2,-,3,0,24,D
Masterton Ews,3/7/2022,0,-,5.1,0,24,D
"Masterton, Te Ore Ore Cws",3/7/2022,0,-,6.1,0,24,D
Maungaraki 3,3/7/2022,0,-,2.1,0,24,D
Ngawi Aws,3/7/2022,0,-,41.4,0,24,D
Paraparaumu Aero,3/7/2022,0,0,2.7,0,24,D
Paraparaumu Aero Aws,3/7/2022,0,-,2.6,0,24,D
Paraparaumu Ews,3/7/2022,0,-,2.6,0,24,D
"Porirua, Elsdon Park Aws",3/7/2022,0,-,2.3,0,24,D
Stephens Island Aws,3/7/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",3/7/2022,0,-,2.1,0,24,D
Wellington Aero,3/7/2022,0,-,2.3,0,24,D
"Wellington, Greta Point Cws",3/7/2022,0,-,1.6,0,24,D
"Wellington, Kelburn 2",3/7/2022,0,-,1.3,0,24,D
"Wellington, Kelburn Aws",3/7/2022,0,-,1.3,0,24,D
Baring Head,4/7/2022,0,-,36,0,24,D
Blenheim Aero Aws,4/7/2022,0.2,-,3.2,0,24,D
Blenheim Research Ews,4/7/2022,0,-,33.2,0,24,D
Brothers Island Aws,4/7/2022,0,-,2,0,24,D
Cape Campbell Aws,4/7/2022,0,-,70.1,0,24,D
Levin Aws,4/7/2022,0.2,-,1.5,0,24,D
Levin Ews,4/7/2022,0,-,2.9,0,24,D
Mana Island Aws,4/7/2022,0,-,2.7,0,24,D
Martinborough Ews,4/7/2022,0,-,30.8,0,24,D
Masterton Aero Aws,4/7/2022,0,-,3.6,0,24,D
Masterton Ews,4/7/2022,0,-,5.7,0,24,D
"Masterton, Te Ore Ore Cws",4/7/2022,0,-,6.7,0,24,D
Maungaraki 3,4/7/2022,0,-,2.7,0,24,D
Ngawi Aws,4/7/2022,0,-,42.1,0,24,D
Paraparaumu Aero,4/7/2022,0,0,3.4,0,24,D
Paraparaumu Aero Aws,4/7/2022,0,-,3.3,0,24,D
Paraparaumu Ews,4/7/2022,0,-,3.3,0,24,D
"Porirua, Elsdon Park Aws",4/7/2022,0.2,-,2.7,0,24,D
Stephens Island Aws,4/7/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",4/7/2022,0,-,2.8,0,24,D
Wellington Aero,4/7/2022,0,-,3,0,24,D
"Wellington, Greta Point Cws",4/7/2022,0,-,2.3,0,24,D
"Wellington, Kelburn 2",4/7/2022,0,-,2,0,24,D
"Wellington, Kelburn Aws",4/7/2022,0.2,-,1.8,0,24,D
Baring Head,5/7/2022,0,-,36.6,0,24,D
Blenheim Aero Aws,5/7/2022,0,-,3.9,0,24,D
Blenheim Research Ews,5/7/2022,0,-,33.9,0,24,D
Brothers Island Aws,5/7/2022,0,-,2.7,0,24,D
Cape Campbell Aws,5/7/2022,0,-,70.9,0,24,D
Levin Aws,5/7/2022,0.2,-,2,0,24,D
Levin Ews,5/7/2022,0,-,3.6,0,24,D
Mana Island Aws,5/7/2022,0.2,-,3.2,0,24,D
Martinborough Ews,5/7/2022,0,-,31.4,0,24,D
Masterton Aero Aws,5/7/2022,0,-,4.2,0,24,D
Masterton Ews,5/7/2022,0,-,6.3,0,24,D
"Masterton, Te Ore Ore Cws",5/7/2022,0,-,7.3,0,24,D
Maungaraki 3,5/7/2022,0.2,-,3.2,0,24,D
Ngawi Aws,5/7/2022,0,-,42.8,0,24,D
Paraparaumu Aero,5/7/2022,1.5,0,2.5,0,24,D
Paraparaumu Aero Aws,5/7/2022,1.4,-,2.5,0,24,D
Paraparaumu Ews,5/7/2022,1,-,2.9,0,24,D
"Porirua, Elsdon Park Aws",5/7/2022,0.4,-,3,0,24,D
Stephens Island Aws,5/7/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",5/7/2022,0.6,-,2.8,0,24,D
Wellington Aero,5/7/2022,0,-,3.7,0,24,D
"Wellington, Greta Point Cws",5/7/2022,0,-,3,0,24,D
"Wellington, Kelburn 2",5/7/2022,0,-,2.6,0,24,D
"Wellington, Kelburn Aws",5/7/2022,0,-,2.4,0,24,D
Baring Head,6/7/2022,0.2,-,37,0,24,D
Blenheim Aero Aws,6/7/2022,0,-,4.7,0,24,D
Blenheim Research Ews,6/7/2022,0,-,34.7,0,24,D
Brothers Island Aws,6/7/2022,1.2,-,2.2,0,24,D
Cape Campbell Aws,6/7/2022,0,-,71.6,0,24,D
Levin Aws,6/7/2022,12.2,-,0,9.5,24,D
Levin Ews,6/7/2022,10,-,0,5.7,24,D
Mana Island Aws,6/7/2022,0.8,-,3,0,24,D
Martinborough Ews,6/7/2022,0,-,32,0,24,D
Masterton Aero Aws,6/7/2022,0.4,-,4.4,0,24,D
Masterton Ews,6/7/2022,0.2,-,6.7,0,24,D
"Masterton, Te Ore Ore Cws",6/7/2022,0.2,-,7.7,0,24,D
Maungaraki 3,6/7/2022,1.4,-,2.4,0,24,D
